POS.WeekEndDate,Category,HA_._sold_COM,HA_._sold_EML,HA_._sold_other,HA_quantity_COM,HA_quantity_EML,HA_quantity_other,MNP_SA50.Sales.Amt,MNP_SA50.Sales.Amt_transformed,MNP_SA50.Sales.Qty,POS.Inventory,POS.Net...Sold,POS.Net.Quantity.Sold,POS.Brother.MNP.Net...Sold,POS.Brother.MNP.Net...Sold_transformed,POS.Brother.MNP.Net.Quantity.Sold,POS_SA50.Sales.Amt,POS_SA50.Sales.Qty,brother_SA50.Sales.Amt,brother_SA50.Sales.Qty,HA_promo_COM,HA_promo_EML,HA_promo_other,HA_promo_COM_weighted,HA_promo_EML_weighted,HA_promo_other_weighted,weighted_unit_price,division_name,display_cost,search_cost,shop_cost,video_cost,yt_Impressions,yt_Views,yt_Watch.time..hours.,yt_Average.view.duration,print_Engagement,print_Impressions,print_Outbound.clicks,print_Pin.clicks,print_Saves,link_Overview.page.views..total.,link_Overview.unique.visitors..total.,link_Life.page.views..total.,link_Life.unique.visitors..total.,link_Total.page.views..total.,link_Total.unique.visitors..total.,link_cost,fb_cost,ig_cost,web_Events,web_TotalSessions,web_AvgTimeonPage,web_AvgPageViews,web_locate_a_dealer,web_where_to_buy,web_add_to_cart,web_Total_prod_spec,web_Total_about_product,web_Total_image,web_Total_Video,web_Total_Downloads,web_Other,web_Total_PDP_Reviews,web_Total_PDP_Views,web_Social_new,web_Other_new,web_PaidSearch,web_Email,web_Affiliates,web_Referral,web_Social,web_OrganicSearch,web_Direct,web_Display,eml_SENT,eml_OPENED,eml_UOPEN,eml_COST,corona_cases,vaccine,Holiday,Holiday_Significance,Event,Event_Significance,Total_Holiday.Event_Count,Overall_Significance,Paid_Search,Paid_Social,trend,display_impressions,search_impressions,shop_impressions,video_impressions,link_paid_impressions,fb_impressions,ig_impressions,Paid_Search_impressions,Paid_Social_impressions
09-02-2019,ALL,1572630,120815,1688919,15708,233,17625,1085102,1285833.693,79462,3308137,26853546,654682,28008350,28209081.69,735352,22184718,524711,69702,1208,23.50828729,29.80769231,30.64179104,20.48638228,33.69098712,26.36830346,41.01691656,ALL,6322.04,62259.21,0,0,306707,48498,1808.8465,140.0714286,0,0,0,0,0,0,0,0,0,0,0,0,1852.729667,1051.240333,7329,66330,6.847678571,21.97142857,0,6887,442,8193,0,6685,2599,770,108,2031,219344,775,107,15082,3041,0,2371,219344,37549,7397,8,280823,151172,109281,210.61725,0,0,0,0,0,0,0,0,62259.21,2903.97,,,,,,,,,,
16-02-2019,ALL,2527291,93466,2878059,16302,194,25375,2199149,2796009.709,47144,3366405,26998901,633193,29267621,29864481.71,681723,19338411,458371,69571,1386,31.67372881,30,36.56818182,26.90845746,31.21134021,29.8081571,42.63836529,ALL,14235.7,63590.79,0,0,303923,46720,1643.6618,134.5714286,0,0,0,0,0,0,0,0,0,0,0,0,10871.98793,3189.202067,6537,64970,7.130535714,22.34714286,1,6160,376,3075,0,6068,2452,282,138,814,215207,2239,133,15001,732,0,1591,215207,37823,7427,24,332145,183455,143106,249.10875,0,0,0,0,1,1,1,1,63590.79,14061.19,,,,,,,,,,
23-02-2019,ALL,3112429,78993,3490424,29144,165,32117,3409665,6956771.004,32623,2800989,27549434,636233,31022169,34569275,669981,17016640,428465,63070,1125,32.60663507,29.34782609,38.25806452,31.32198111,30.72727273,35.77883762,43.30028523,ALL,19960.98,68771.05,0,0,294013,48857,1705.9051,133.2142858,0,0,0,0,0,0,0,0,0,0,0,0,15422.84519,8764.614814,6716,70879,7.140714286,21.41571429,0,6326,390,1,0,7209,2474,0,163,1,228679,2060,153,15346,805,0,3089,228679,39689,9296,441,522051,238804,188679,391.53825,0,0,1,1,0,0,1,1,68771.05,24187.46,,,,,,,,,,
02-03-2019,ALL,2243187,137129,2812244,21446,303,27039,4870538,5167990.917,127976,3004878,28371601,665168,33307290,33604742.92,794428,19978206,479230,65151,1284,27.97969543,29.79166667,37.88271605,27.01179324,28.44884488,34.0666146,42.65270616,ALL,7185.13,69786.62,0,0,289545,45846,1592.9371,132.2857143,0,0,0,0,0,0,0,0,0,0,0,0,16002.14266,12657.34734,6845,64814,7.239642857,21.6,410,5958,477,1045,0,6376,2127,121,154,290,213371,1850,136,9652,1403,0,1558,213371,40391,9512,312,82420,47300,34527,61.815,0,0,0,0,0,0,0,0,69786.62,28659.49,,,,,,,,,,
09-03-2019,ALL,1091694,59750,1322190,10320,114,15009,1107168,880853.5358,16083,2997868,26936868,645929,28106064,27879749.54,663147,27136790,623952,62028,1135,23.78980892,29.44444444,32.67213115,21.06930883,33.64035088,25.44466126,41.70173127,ALL,2636.19,66965.76,0,0,305697,47415,1740.5964,137.7142857,0,0,0,0,0,0,0,0,0,0,0,249.65,7188.347592,3933.112408,8482,60582,7.22,23.33571429,2189,5880,413,7240,0,6594,2130,783,186,1885,214531,950,132,10213,994,0,1609,214531,39123,7415,146,271903,142505,104125,203.92725,0,0,0,0,1,0,1,0,66965.76,11371.11,,,,,,,,,,
16-03-2019,ALL,2026335,64830,2398543,14932,137,20429,1884971,1762946.265,50216,3095212,25525071,603449,27460685,27338660.27,654677,27266316,616647,50643,1012,30,29.28571429,32.18181818,24.46794417,30.65693431,26.48998751,42.29788501,ALL,2179.28,77393.41,0,0,328141,48231,1844.1309,141.5,0,0,0,0,0,0,0,0,0,0,0,724.51,9902.809223,4326.980777,8872,65490,6.938035714,22.42714286,2143,6320,409,7782,0,6863,2324,829,200,1963,219407,1696,152,13527,1099,0,3178,219407,38023,7554,261,715863,341208,260891,536.89725,0,0,0,0,0,0,0,0,77393.41,14954.3,,,,,,,,,,
23-03-2019,ALL,2486139,118488,3298005,14297,239,24791,2105545,3469285.443,27662,3164367,25426625,601082,27599116,28962856.44,629819,23142302,542437,66946,1075,27.44727273,29.75,32.81415929,26.7717454,32.63598326,28.97151061,42.30081947,ALL,2548.26,93409.07,0,0,311786,45365,1736.591,142.7857143,0,0,0,0,0,0,0,0,0,0,0,956.5,21003.90643,5503.803569,8532,64575,6.899821429,22.09,2123,6013,396,7293,0,6469,2311,855,126,1868,213337,3586,120,12779,1034,0,1653,213337,37246,7749,408,530515,271368,215520,397.88625,0,0,0,0,0,0,0,0,93409.07,27464.21,,,,,,,,,,
30-03-2019,ALL,1772994,72497,2419693,15153,141,21154,5768158,7392106.083,50020,3120946,25132614,601116,30974640,32598588.08,652248,10494653,293942,73868,1112,23.32474227,31.31578947,30.53535354,20.34442499,32.69503546,23.80718192,41.80922013,ALL,2879.43,94466.59,0,0,303240,43931,1636.1239,141.7857143,0,0,0,0,0,0,0,0,0,0,0,869.14,5493.55,1489.87,7935,58511,6.9,22.61285714,1884,5698,353,6943,0,6165,2026,745,118,1705,198634,780,115,10618,2283,0,1519,198634,35514,7339,343,499791,262148,209093,374.84325,0,0,0,0,0,0,0,0,94466.59,7852.56,,,,,,,,,,
06-04-2019,ALL,1626414,70153,1581106,14744,142,17591,1383002,1052382.714,16029,3109669,25805775,621225,27244390,26913770.71,638240,29967799,714364,55613,986,25.73964497,29.16666667,28.87096774,19.57917945,31.90140845,23.35788035,41.53965035,ALL,1442.84,47206.77,0,0,285702,40851,1486.322,140.5714286,0,0,0,0,0,0,0,0,0,0,0,217.45,1101.37,153.96,7590,55310,6.870178571,23.38285714,1816,5455,319,6881,0,6085,2117,773,112,1577,193369,445,110,9356,794,0,1352,193369,35919,7278,56,0,0,0,0,0,0,0,0,1,0,1,0,47206.77,1472.78,,,,,,,,,,
13-04-2019,ALL,2524004,31164,2998001,18987,63,24367,2270081,1797993.182,40642,2994441,26019024,611113,28358341,27886253.18,652897,22660157,532571,69236,1142,26.14508393,26.53846154,31.01851852,23.22818145,30.31746032,27.21227257,42.57593208,ALL,1180.24,45998.98,0,0,265637,38744,1376.5609,136.2857143,0,0,0,0,0,0,0,0,0,0,0,802.86,0,0,7352,55262,6.663928571,23.36285714,1817,5259,276,6607,0,5962,2172,784,126,1565,191564,488,126,10228,1088,0,1369,191564,34930,7009,24,635028,284586,215072,476.271,0,0,0,0,0,0,0,0,45998.98,802.86,,,,,,,,,,
20-04-2019,ALL,1847475,22781,2741933,13594,45,21524,1099864,1257003.522,11149,3047213,24019164,568168,25175414,25332553.52,580288,20235114,515205,56386,971,27.46167826,26.53846154,33.06701031,27.48651899,31.11111111,31.52876896,42.27430396,ALL,1315.08,45975.18,0,0,276637,40866,1616.0447,146.2142857,0,0,0,0,0,0,0,0,0,0,0,2815.11,0,0,7268,53308,6.812857143,23.09,1897,5084,287,6452,0,5541,1996,739,133,1399,182884,1036,132,10421,925,0,1228,182884,32966,6577,23,615684,187248,148963,461.763,0,0,0,0,0,0,0,0,45975.18,2815.11,,,,,,,,,,
27-04-2019,ALL,1775467,47072,2188339,14622,118,16389,1543562,1414838.104,27062,3110703,22997501,546313,24600669,24471945.1,574287,16812637,417796,59606,912,29.85618901,25.35714286,34.69512195,28.17262523,24.61864407,34.91652667,42.09521743,ALL,1287.82,47180.64,0,0,291988,40509,1549.4463,141.4285714,0,0,0,0,0,0,0,0,0,0,0,9139.05,0,0,7104,50596,6.784821429,22.93,1853,4962,289,5975,0,5535,2033,662,184,1502,173719,963,182,10012,758,0,1173,173719,31231,6260,17,32186,26606,21235,24.1395,0,0,0,0,2,0,2,0,47180.64,9139.05,,,,,,,,,,
04-05-2019,ALL,1709553,54748,1593861,21350,135,15642,2401703,3136224.086,31092,3157432,24196272,595581,26670814,27405335.09,628017,18484558,435320,72839,1344,23.12834225,25.35714286,28.24675325,16.52795122,24.62962963,22.22015121,40.62580668,ALL,965.41,48518.35,0,0,268471,38210,1486.7629,144.7857143,0,0,0,0,0,0,0,0,0,0,0,3545.62,0,0,7079,50416,6.90875,23.35285714,1716,5091,272,6145,0,5516,2067,657,180,1362,173806,348,179,9864,531,0,1168,173806,32156,6167,3,613797,302353,236178,460.34775,0,0,0,0,2,0,2,0,48518.35,3545.62,,,,,,,,,,
11-05-2019,ALL,2189072,33091,1878084,18976,75,20892,1063253,1333433.015,20232,3132532,24106817,582377,25226037,25496217.01,603647,18976109,454943,55967,1038,26.43888889,25.76923077,22.84146341,19.62914314,27.2,20.023788,41.39326749,ALL,875.38,40132.76,0,0,294256,40607,1612.1093,146.7857143,0,0,0,0,0,0,0,0,0,0,0,2617.1,959.7799936,800.5600064,7099,51927,6.692142857,23.01857143,1927,4877,295,6149,0,5614,1869,655,190,1435,174863,1278,188,8693,1452,1,1472,174863,32411,6422,10,286926,142768,107031,215.1945,0,0,0,0,0,0,0,0,40132.76,4377.44,,,,,,,,,,
18-05-2019,ALL,1702065,40814,1976830,13858,100,21136,2021418,1789976.512,31101,3081160,23637444,577969,25711641,25480199.51,610013,19780477,461129,52779,943,25.72159091,26.15384615,24.9092827,21.21084896,25.75,21.56310693,40.8969869,ALL,871.29,39903.23,0,0,263744,37351,1396.9704,140.0714286,0,0,0,0,0,0,0,0,0,0,0,826.6,2153.049638,1686.140362,6763,54610,6.326785714,21.18,1630,4904,229,6100,0,5405,375,722,156,1375,168974,1386,153,8647,2101,0,1179,168974,31316,9061,767,504195,243564,198074,378.14625,0,0,0,0,1,1,1,1,39903.23,4665.79,,,,,,,,,,
25-05-2019,ALL,2087068,46958,1809018,27728,110,24658,1893429,1353960.884,20108,3086521,23332246,564920,25267678,24728209.88,585929,20003386,466803,42003,901,28.42690058,26.66666667,31.59049821,27.83984239,26.63636364,26.40279332,41.30132792,ALL,444.94,39405.71,0,0,300214,41627,1581.6368,141.6428572,0,0,0,0,0,0,0,0,0,0,0,873.91,6004.919651,4158.470349,6683,51402,6.5675,22.35285714,1645,4793,245,5943,0,5463,2284,658,173,1381,165675,1161,156,8436,2983,0,1121,165675,30884,6196,465,116362,64469,47823,87.2715,0,0,0,0,0,0,0,0,39405.71,11037.3,,,,,,,,,,
01-06-2019,ALL,1647942,31214,2325391,12342,61,20846,2001411,2462795.029,20639,3035284,21128922,496111,23185294,23646678.03,517760,18927423,480607,54961,1010,29.1991342,25.71428571,36.88888889,30.1975335,31.47540984,33.25449301,42.58881873,ALL,0,44262.19,0,0,305560,42157,1758.8004,152.3571429,0,0,0,0,0,0,0,0,0,0,0,310.6,11698.35796,4256.522035,6014,45902,6.264107143,21.91714286,1378,4434,202,5325,0,4805,1905,656,155,1222,148311,833,141,9567,944,0,1077,148311,27142,5828,370,463560,236060,188078,347.67,0,0,1,1,0,0,1,1,44262.19,16265.48,,,,,,,,,,
08-06-2019,ALL,2626972,19436,2524601,22450,47,20793,822117,974338.3556,21818,3022474,24425513,582010,25297160,25449381.36,604788,22065936,492748,49530,960,34.525,26.53846154,39.14285714,31.14532231,25.53191489,35.91075205,41.96694345,ALL,718.02,45250.9,0,0,242605,35984,1341.8879,140.8571429,0,0,0,0,0,0,0,0,0,0,0,724.85,3000.11,1051.19,6076,46650,6.327678571,22.06571429,1384,4469,223,5831,0,4870,1893,654,129,1282,151507,558,129,10168,690,0,1072,151507,26011,7716,306,431119,188918,146703,323.33925,0,0,0,0,0,0,0,0,45250.9,4776.15,,,,,,,,,,
15-06-2019,ALL,1263706,52164,1736902,9002,105,15761,1404894,1470644.486,42761,3081881,22395776,540400,23854481,23920231.49,584116,22196239,485041,53811,955,26.796875,25.3125,31.23595506,23.78913379,30.28571429,24.08125952,41.44247811,ALL,493.92,42168.58,0,0,248687,34810,1299.0629,139.3571429,0,0,0,0,0,0,0,0,0,0,0,721.1,5104.03,2812.45,6350,46770,6.752857143,22.36428571,1529,4570,251,5674,0,4929,1901,534,124,1315,154327,973,122,10499,722,0,820,154327,26374,7024,236,325642,124733,102590,244.2315,0,0,0,0,0,0,0,0,42168.58,8637.58,,,,,,,,,,
22-06-2019,ALL,2332961,95856,2396629,16319,211,19792,2398057,1777034.974,23272,3104300,22352344,533515,24799172,24178149.97,557726,20284467,486991,48771,939,21.15546218,25.71428571,27.7027027,22.87613172,27.79620853,24.31490588,41.89577354,ALL,0,41763.83,0,0,254578,35682,1376.7654,142.5714286,0,0,0,0,0,0,0,0,0,0,0,528.6,4954.379986,3141.050014,6356,46998,6.905535714,22.70571429,1442,4676,238,5674,0,5040,2020,593,111,1312,155356,792,111,10918,781,0,900,155356,26798,6516,182,94500,53264,42159,70.875,0,0,0,0,1,0,1,0,41763.83,8624.03,,,,,,,,,,
29-06-2019,ALL,2087941,85775,2619294,15612,212,19374,2169321,1603444.866,29865,3149255,22503138,534986,24730774,24164897.87,565822,21020221,509392,58315,971,26.84079602,25.33333333,32.5,26.52043572,24.90566038,31.83956254,42.06258313,ALL,0,46178.46,0,0,272952,36003,1450.2533,147.8571429,0,0,0,0,0,0,0,0,0,0,0,490,5042.029964,3118.180036,6040,45763,6.780714286,23.11142857,1478,4337,225,5525,0,4856,2001,602,167,1230,154102,938,167,10453,598,0,843,154102,26211,6377,176,553919,330577,262481,415.43925,0,0,0,0,0,0,0,0,46178.46,8650.21,,,,,,,,,,
06-07-2019,ALL,1344506,63837,1472148,13477,136,15927,1155945,1122534.446,20325,3106113,17838040,432243,19041223,19007812.45,453395,20394305,490434,47238,827,21.28654971,29.13043478,22.26973684,16.75612633,29.19117647,21.87973087,41.26800596,ALL,0,38378.69,0,0,256664,34116,1272.9397,139.3571429,0,0,0,0,0,0,0,0,0,0,0,32.1,3933.109997,1845.580003,6367,44813,6.802678571,22.74857143,2192,3962,213,4752,0,4496,2114,529,2701,1085,148217,3124,131,9627,2308,0,741,148217,23371,5491,20,532626,290858,231231,399.4695,0,0,1,1,0,0,1,1,38378.69,5810.79,,,,,,,,,,
13-07-2019,ALL,2385714,37084,2448890,13044,78,17735,2461052,2820601.233,29586,3348840,23081097,551172,25596502,25956051.23,581663,17785663,384415,54353,905,23.9607565,29.47368421,26.68316832,25.55190696,30.38461538,25.52812321,41.87594402,ALL,0,44029.67,0,0,268970,35929,1417.7888,146.1428572,0,0,0,0,0,0,0,0,0,0,0,610.35,3709.75,1648.66,8224,55725,6.756964286,22.53428571,2366,5605,253,6171,0,6208,2366,636,3920,1397,183414,4165,125,11552,4379,0,859,183414,28010,6434,201,480512,403338,308781,360.384,0,0,0,0,0,0,0,0,44029.67,5968.76,,,,,,,,,,
20-07-2019,ALL,2338258,81736,2578810,22884,193,21463,2272313,4349680.551,18300,3247621,24842352,572544,27169842,29247209.55,591831,15978618,411622,55177,987,25.63076923,28.88888889,29.44444444,23.61855567,27.25388601,29.06008601,43.38896757,ALL,0,47183.54,0,0,297621,39532,1526.714,141.8571429,0,0,0,0,0,0,0,0,0,0,0,451.4,4985.529899,2296.330101,7175,51742,6.760178571,22.23,1833,5054,288,6048,0,5385,2314,691,1361,1337,170658,1537,94,12132,712,0,933,170658,29511,6319,504,268708,133752,106979,201.531,0,0,0,0,1,1,1,1,47183.54,7733.26,,,,,,,,,,
27-07-2019,ALL,1906504,39957,2278672,20046,98,20618,4296142,4374112.694,63967,3199374,22953600,560206,27304951,27382921.69,625235,17731135,482185,55209,1062,30.33536585,28.33333333,32.04268293,26.57225853,26.83673469,30.84966423,40.97291495,ALL,0,48029.74,0,0,257458,35014,1293.0124,137.3571429,0,0,0,0,0,0,0,0,0,0,0,445.75,5381.789944,2477.460056,6791,49992,7.026964286,22.53285714,1709,4818,264,5865,0,5403,2219,728,656,1313,164812,886,96,12405,640,0,900,164812,28681,6023,361,706242,242325,196939,529.6815,0,0,0,0,0,0,0,0,48029.74,8305,,,,,,,,,,
03-08-2019,ALL,1750214,53851,1636522,16445,122,18050,2648484,3068654.694,28479,3213467,23635565,577165,26340421,26760591.69,606603,19481290,492504,56372,959,22.5,27.77777778,29.65277778,22.37534595,26.96721311,24.76467292,40.95072141,ALL,0,46051.63,0,0,417544,79774,2031.6782,107.6428572,0,0,0,0,0,0,0,0,0,0,0,526.55,5382.91929,1701.64071,8615,64860,6.770357143,22.14,3700,4678,237,7255,0,7017,2169,879,340,1849,221303,1995,250,12701,9840,0,1250,221303,30986,7450,388,397433,281873,207036,298.07475,0,0,0,0,1,0,1,0,46051.63,7611.11,,,,,,,,,,
10-08-2019,ALL,2622487,41798,2698242,23775,87,25807,6657198,5669802.366,34025,3182646,24825282,603618,31539762,30552366.37,638650,19981653,495820,57282,1007,27.88770053,30.55555556,29.83362292,29.68651893,31.49425287,31.96715621,41.12708813,ALL,0,48369.47,0,0,322304,46096,1485.1346,126.2142857,0,0,0,0,0,0,0,0,0,0,0,974.6,2993.93,958.77,7678,57141,6.906785714,22.22,2417,4993,268,6647,0,5670,2224,1032,192,1545,187759,1167,171,13478,2547,0,1187,187759,31648,6573,370,308637,188299,142191,231.47775,0,0,0,0,1,0,1,0,48369.47,4927.3,,,,,,,,,,
17-08-2019,ALL,2523029,50294,3410131,23589,119,31470,2822542,1717112.798,23024,3206743,25026285,606179,27912481,26807051.8,630142,22596815,511336,63654,939,26.56398104,28.5,32.29439252,26.81887682,27.64705882,30.39587381,41.28475285,ALL,0,47221.97,0,0,283968,39682,1479.7469,137.7857143,0,0,0,0,0,0,0,0,0,0,0,1267.56,3832.19,1347.74,7684,57525,7.133214286,23.20571429,2044,5317,323,7189,0,6120,2388,1169,192,1647,197850,670,178,14633,944,0,1018,197850,32817,6930,335,160517,86068,69327,120.38775,0,0,0,0,1,0,1,0,47221.97,6447.49,,,,,,,,,,
24-08-2019,ALL,1605718,70090,2849495,14257,154,33394,2677882,1719426.719,44571,3198667,24473854,584871,27208619,26250163.72,630395,21537822,501257,56883,953,29.47976879,28.88888889,34.21176471,26.81668078,29.41558442,31.21871853,41.84428595,ALL,0,50846.2,0,0,275271,38269,1408.512,137.2857143,0,0,0,0,0,0,0,0,0,0,0,2266.12,4340.97,1300.09,7759,60468,7.039642857,24.41428571,2112,5380,267,7634,0,6653,2720,1338,230,1712,222446,610,207,14997,1327,0,1043,222446,34548,7190,546,553262,302292,246322,414.9465,0,0,0,0,1,0,1,0,50846.2,7907.18,,,,,,,,,,
31-08-2019,ALL,2251076,44101,2952927,17199,101,33410,5832720,5359016.617,69739,3210935,24972520,602075,30903235,30429531.62,672895,22818152,547298,97995,1081,27.22222222,29,36.39156627,27.45850257,28.11881188,28.70077946,41.47688472,ALL,0,55863.45,0,0,272428,37466,1521.4928,149.7857143,0,0,0,0,0,0,0,0,0,0,0,2500.87,4737.79,3309.3,7805,58337,7.130178571,24.52,2005,5516,284,7357,0,6401,2635,1301,210,1727,213644,582,184,15083,538,0,994,213644,33519,6958,479,488048,241704,198759,366.036,0,0,0,0,1,1,1,1,55863.45,10547.96,,,,,,,,,,
07-09-2019,ALL,1679307,52324,2430627,14652,132,20883,3149483,3617333.981,35509,3221023,22425121,549980,25631140,26098990.98,586418,18864831,452220,56536,929,29.96478873,29.41176471,33.55405405,22.92225821,25.3030303,27.63164667,40.77394791,ALL,0,45546.76,0,0,256785,36704,1419.4581,144.5714286,0,0,0,0,0,0,0,0,0,0,0,2858.45,1600.81,500.52,7889,71169,6.347857143,20.97142857,2315,5306,268,6746,0,6283,2970,1164,229,1644,206383,510,222,13121,2983,0,1106,206383,32046,19536,1645,704242,338547,274972,528.1815,0,0,1,1,0,0,1,1,45546.76,4959.78,,,,,,,,,,
14-09-2019,ALL,2114269,41641,1964256,16473,100,18427,1781872,2060497.746,24287,3151927,26028506,617712,27863388,28142013.75,642990,18797533,449386,53010,991,26.81192661,30,29.57317073,22.75888133,27,25.86352287,42.13656761,ALL,394,50270.41,0,0,259974,39351,1420.0139,134.5714286,0,0,0,0,0,0,0,0,0,0,0,5267.28,3592.82,835.12,9187,64220,6.122321429,20.79857143,2877,5983,327,7375,0,6854,3067,1287,156,1679,210714,1974,152,14723,3473,0,1272,210714,34319,6930,1377,578098,299785,236454,433.5735,0,0,0,0,0,0,0,0,50270.41,9695.22,,,,,,,,,,
21-09-2019,ALL,2849877,80392,2907711,22318,170,22182,1883807,1293356.961,15119,3190242,24887093,582185,26824109,26233658.96,598183,22294274,530099,53209,879,25.14583333,29.5,32.97727273,23.95530059,31.76470588,29.96858977,42.7475241,ALL,314.82,59959.57,0,0,272345,38932,1397.7475,136.8571429,0,0,0,0,0,0,0,0,0,0,0,6000.41,5906.85,1608.15,8762,65427,5.522678571,19.97285714,3174,5288,300,6688,0,6264,2527,1241,154,1703,201382,2635,154,14995,7413,0,1066,201382,31518,6591,1055,574744,329319,261250,431.058,0,0,0,0,0,0,0,0,59959.57,13515.41,,,,,,,,,,
28-09-2019,ALL,2232632,46353,2613521,17989,103,19947,5933739,4087998.887,39798,3191210,24786181,580793,30765871,28920130.89,621509,18124723,467697,45951,918,28.23529412,28.82352941,36.25,25.69315458,29.90291262,32.75593776,42.6760843,ALL,13.72,57156.25,0,0,323370,45107,1972.5322,160.3571429,0,0,0,0,0,0,0,0,0,0,0,5754.11,5134.83,1829.38,8618,63451,6.208214286,20.94714286,2934,5377,307,7206,0,6466,2737,1362,457,1609,205769,2418,453,14174,1251,0,1001,205769,34025,6904,3225,16425,14896,10956,12.31875,0,0,0,0,0,0,0,0,57156.25,12718.32,,,,,,,,,,
05-10-2019,ALL,1983074,93931,1855786,17330,212,17777,2789873,2117722.944,22274,3126211,25785359,590573,28621620,27949469.94,613634,24271942,554418,46388,787,23.56060606,30.47619048,29.375,19.93292119,28.39622642,23.73116177,43.66115031,ALL,8.31,46784,0,0,280809,40700,1500.2154,143.7857143,0,0,0,0,0,0,0,0,0,0,0,3411.24,4657.030026,2467.249974,8716,61240,6.38625,22.96428571,2700,5728,288,6967,0,6432,2687,1280,507,1624,212076,798,489,14148,2607,0,1074,212076,34282,6856,986,261108,114265,87992,195.831,0,0,0,0,1,0,1,0,46784,10535.52,,,,,,,,,,
12-10-2019,ALL,1944386,55002,2817463,13501,107,20522,1012171,870167.5129,19346,3214264,25112554,566228,26196401,26054397.51,586597,24588889,546259,71676,1023,27.12987013,33.84615385,33,33.75693495,32.71028037,34.22758765,44.35008915,ALL,138.62,61750.67,0,0,266185,40943,1444.4396,137.0714286,0,0,0,0,0,0,0,0,0,0,0,3433.01,5344.66,1994.17,9362,65624,6.631607143,23.62,2620,6473,269,7538,0,6741,2732,1420,519,1790,236732,3563,479,18050,380,0,1189,236732,33916,7929,118,475955,235708,188356,356.96625,0,0,0,0,1,0,1,0,61750.67,10771.84,,,,,,,,,,
19-10-2019,ALL,1873151,71932,2702802,15369,151,21383,1661176,1332042.567,30727,3227445,24435672,556938,26144988,25815854.57,588489,24134142,447335,48140,824,29.06784188,34,33.72222222,27.14445348,30.1986755,30.07072277,43.87491376,ALL,322.99,95619.16,0,0,280595,42963,1482.0574,135.8571428,0,0,0,0,0,0,0,0,0,0,0,2910.82,5207.12,2374.89,12251,79487,6.390535714,22.37571429,3312,7409,1530,7811,0,7640,3052,1421,636,1933,269494,7979,601,18849,6782,0,1171,269494,34422,9096,587,694251,319619,250021,520.68825,0,0,1,0,0,0,1,0,95619.16,10492.83,,,,,,,,,,
26-10-2019,ALL,1754649,55946,2131345,14656,102,16488,1528781,1423017.732,15982,3327123,23612766,535942,25213021,25107257.73,552993,31175521,583829,71474,1069,28.12101911,32.72727273,30.03472222,22.98485445,34.50980392,28.81451123,44.0582077,ALL,154.33,28439.62,0,0,292932,43705,1705.5008,150.2142857,0,0,0,0,0,0,0,0,0,0,0,4515.48,5833.54,2365.48,6185.5,52180,8.136428571,24.15571429,2122,3047,1016.5,95,0,96,2413,565,729,24,186605,2722,690,6130,1463,0,1181,186605,32702,7093,199,509403,238438,187817,382.05225,0,0,0,0,1,0,1,0,28439.62,12714.5,,,,,,,,,,
02-11-2019,ALL,1499044,76269,1303174,11962,141,12799,3102048,2470343.437,43515,3441800,22893400,541154,26074121,25442416.44,585907,26483672,537072,78673,1238,23.86470588,34.16666667,26.6875,18.97863,34.96453901,21.36734833,42.30446729,ALL,189.39,47013.62,0,0,316175,43517,1749.7662,151.8571429,0,0,0,0,0,0,0,0,0,0,0,2418.14,5234.42,1856.86,6384,48640,7.756428571,24.12285714,1985,3479,920,1,0,0,2461,512,621,0,176937,511,610,10994,351,0,1418,176937,29193,5494,69,143622,90294,61569,107.7165,0,0,0,0,2,1,2,1,47013.62,9509.42,,,,,,,,,,
09-11-2019,ALL,1751761,93872,1523828,11736,193,16061,2166115,1561265.222,39269,3456068,24697204,581256,26939940,26335090.22,621852,21788142,471077,76621,1327,24.6373057,34.58333333,25.37837838,20.41892706,30.98445596,18.75927838,42.48673815,ALL,5741.61,39038.08,0,0,332226,43960,1617.2789,143.7857143,0,0,0,0,0,0,0,0,0,0,0,1026.83,5262.63,1855.01,6706.5,49936,7.847857143,24.52142857,2191,3549,966.5,0,0,0,2676,498,795,0,187418,854,597,9198,296,0,1709,187418,30408,6414,460,121198,82096,60005,90.8985,0,0,0,0,1,0,1,0,39038.08,8144.47,,,,,,,,,,
16-11-2019,ALL,1771764,103202,2090663,16239,183,21154,2770514,1560980.778,84984,3423001,24796996,577226,27645172,26435638.78,663791,21809087,473247,77662,1581,24.45945946,35,28.06578947,24.19536909,35.30054645,29.33240382,42.95651639,ALL,23789.22,45410.53,3166.85,0,324544,45980,1745.5679,145.5,0,0,0,0,0,0,0,0,0,0,0,1257.23,8437.65,2786.83,9344,67171,7.185357143,22.86142857,3450,4652,1242,0,0,0,3418,539,1467,0,233118,3132,578,17087,2496,0,1775,233118,31361,9852,890,927789,211495,168441,695.84175,0,0,1,0,0,0,1,0,48577.38,12481.71,,,,,,,,,,
